"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","1989-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","335.5","E","1.5",",E","12",",E","7",",E","3",",E","0",",E","0",",E","0",",E","4",",E","0",",E","19891110",",,E","19891105",",,E","19891113",",,E","4.7",",E,10,","46.4",",,E,05,","24.8",",E,13,","200.2","E","111.3",",E","158.8",",,,E","14.67",",E","18.59",",,,E","10.75",",,,E"
"SPE00120611","1989-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","338.4","E","2.9",",E","8",",E","2",",E","0",",E","0",",E","0",",E","0",",E","4",",E","0",",E","19891205",",,E","19891222",",,E","19891216",",,E","4.2",",E,05,","6.7",",,E,22,","23.5",",E,16,","336.5","E","136.3",",E","13.8",",,,E","14.03",",E","18.38",",,,E","9.67",",,,E"
"SPE00120611","1990-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","9",",E","1",",E","0",",E","3",",E","0",",E","0",",E","0",",E","19900122",",,E","19900107",",,E","19900125",",,E","-0.6",",E,22,","34.8",",,E,07,","19.5",",E,25,","613.8","E","277.3",",E","87.0",",,,E","9.39",",E","14.96",",,,E","3.82",",,,E"
"SPE00120611","1990-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.3","E","1.3",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19900214",",,E","19900210",",,E","19900223",",,E","3.2",",E,14,","14.5",",,E,10,","26.8",",E,23,","755.7","E","141.9",",E","39.3",",,,E","13.31",",E","18.71",",,,E","7.91",",,,E"
"SPE00120611","1990-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.7","E","5.4",",E","9",",E","4",",E","0",",E","0",",E","2",",E","0",",E","11",",E","0",",E","19900304",",,E","19900301",",,E","19900321",",,E","-2.7",",E,04,","12.4",",,E,01,","29.0",",E,21,","940.0","E","184.3",",E","32.5",",,,E","12.56",",E","18.75",",,,E","6.38",",,,E"
"SPE00120611","1990-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.7","E","0.0",",E","21",",E","20",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","19900404",",,E","19900422",",,E","19900430",",,E","3.8",",E,04,","41.4",",,E,22,","25.8",",E,30,","1142.1","E","202.1",",E","216.3",",,,E","11.60",",E","15.73",",,,E","7.46",",,,E"
"SPE00120611","1990-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","18.4","E","11.7",",E","10",",E","6",",E","0",",E","0",",E","0",",E","0",",E","23",",E","0",",E","19900529",",,E","19900522",",,E","19900531",",,E","8.3",",E,29,","11.9",",,E,22,","31.4",",E,31,","1181.1","E","39.0",",E","46.6",",,,E","17.45",",E","23.49",",,,E","11.42",",,,E"
"SPE00120611","1990-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","33.9","E","15.5",",E","12",",E","9",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","19900603",",,E","19900619",",,E","19900625",",,E","9.6",",E,03,","13.0",",,E,19,","30.8",",E,25,","1220.6","E","39.5",",E","68.8",",,,E","17.53",",E","22.23",",,,E","12.83",",,,E"
"SPE00120611","1990-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","123.9","E","90.0",",E","6",",E","4",",E","0",",E","0",",E","0",",E","0",",E","30",",E","8",",E","19900704",",,E","19900725",",,E","19900721",",,E","9.7",",E,04,","21.6",",,E,25,","39.2",",E,21,","9.6","E","9.6",",E","41.1",",,,E","20.93",",E","27.51",",,,E","14.34",",,,E"
"SPE00120611","1990-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","230.7","E","106.8",",E","9",",E","4",",E","0",",E","0",",E","0",",E","0",",E","30",",E","6",",E","19900818",",,E","19900830",",,E","19900823",",,E","10.8",",E,18,","16.0",",,E,30,","35.7",",E,23,","11.2","E","1.6",",E","46.5",",,,E","21.73",",E","27.92",",,,E","15.53",",,,E"
"SPE00120611","1990-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","295.0","E","64.3",",E","7",",E","2",",E","0",",E","0",",E","0",",E","0",",E","28",",E","1",",E","19900909",",,E","19900923",",,E","19900928",",,E","10.2",",E,09,","14.9",",,E,23,","34.8",",E,28,","15.5","E","4.3",",E","25.7",",,,E","20.33",",E","26.07",",,,E","14.60",",,,E"
"SPE00120611","1990-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","315.9","E","20.9",",E","14",",E","9",",E","1",",E","0",",E","0",",E","0",",E","17",",E","0",",E","19901010",",,E","19901007",",,E","19901002",",,E","5.4",",E,10,","33.9",",,E,07,","28.8",",E,02,","87.9","E","72.4",",E","117.7",",,,E","16.67",",E","22.12",",,,E","11.22",",,,E"
"SPE00120611","1990-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","315.9","E","0.0",",E","20",",E","9",",E","2",",E","0",",E","0",",E","0",",E","4",",E","0",",E","19901106",",,E","19901127",",,E","19901109",",,E","0.7",",E,06,","38.7",",,E,27,","22.8",",E,09,","299.5","E","211.6",",E","167.1",",,,E","11.28",",E","15.12",",,,E","7.44",",,,E"
"SPE00120611","1990-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","316.2","E","0.3",",E","16",",E","9",",E","1",",E","0",",E","13",",E","0",",E","0",",E","0",",E","19901221",",,E","19901210",",,E","19901229",",,E","-4.2",",E,21,","34.0",",,E,10,","20.8",",E,29,","655.4","E","355.9",",E","136.2",",,,E","6.86",",E","11.32",",,,E","2.40",",,,E"
"SPE00120611","1991-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","9",",E","0",",E","0",",E","4",",E","0",",E","0",",E","0",",E","19910121",",,E","19910111",",,E","19910109",",,E","-1.2",",E,21,","16.7",",,E,11,","21.0",",E,09,","968.0","E","312.6",",E","88.2",",,,E","8.25",",E","12.83",",,,E","3.67",",,,E"
"SPE00120611","1991-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","9",",E","0",",E","0",",E","5",",E","0",",E","3",",E","0",",E","19910215",",,E","19910213",",,E","19910224",",,E","-3.2",",E,15,","9.8",",,E,13,","23.5",",E,24,","1255.0","E","287.0",",E","53.7",",,,E","8.08",",E","13.50",",,,E","2.67",",,,E"
"SPE00120611","1991-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","13",",E","6",",E","1",",E","0",",E","0",",E","0",",E","4",",E","0",",E","19910330",",,E","19910324",",,E","19910320",",,E","2.0",",E,30,","83.8",",,E,24,","25.6",",E,20,","1455.1","E","200.1",",E","132.1",",,,E","11.88",",E","16.76",",,,E","6.99",",,,E"
"SPE00120611","1991-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","12",",E","0",",E","0",",E","1",",E","0",",E","3",",E","0",",E","19910422",",,E","19910425",",,E","19910410",",,E","-1.2",",E,22,","20.4",",,E,25,","27.3",",E,10,","1687.6","E","232.5",",E","128.5",",,,E","10.58",",E","16.08",",,,E","5.08",",,,E"
"SPE00120611","1991-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","7.2","E","7.2",",E","16",",E","9",",E","2",",E","0",",E","0",",E","0",",E","10",",E","0",",E","19910506",",,E","19910508",",,E","19910528",",,E","5.2",",E,06,","39.6",",,E,08,","31.0",",E,28,","1846.2","E","158.6",",E","151.4",",,,E","13.45",",E","17.94",",,,E","8.95",",,,E"
"SPE00120611","1991-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","20.6","E","13.4",",E","6",",E","3",",E","0",",E","0",",E","0",",E","0",",E","16",",E","0",",E","19910619",",,E","19910616",",,E","19910630",",,E","6.4",",E,19,","7.2",",,E,16,","31.4",",E,30,","1901.2","E","55.0",",E","16.5",",,,E","16.95",",E","22.05",",,,E","11.84",",,,E"
"SPE00120611","1991-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","81.3","E","60.7",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","28",",E","2",",E","19910706",",,E","19910730",",,E","19910710",",,E","9.8",",E,06,","13.7",",,E,30,","35.0",",E,10,","9.1","E","9.1",",E","49.3",",,,E","20.00",",E","25.15",",,,E","14.85",",,,E"
"SPE00120611","1991-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","191.3","E","110.0",",E","5",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","19910811","+,,E","19910808",",,E","19910813",",,E","13.4",",E,11,+","9.1",",,E,08,","33.7",",E,13,","9.1","E","0.0",",E","24.3",",,,E","21.88",",E","27.39",",,,E","16.38",",,,E"
"SPE00120611","1991-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.2","E","97.9",",E","14",",E","7",",E","1",",E","0",",E","0",",E","0",",E","26",",E","5",",E","19910929",",,E","19910929",",,E","19910921",",,E","10.6",",E,29,","64.0",",,E,29,","34.6",",E,21,","23.0","E","13.9",",E","144.4",",,,E","21.13",",E","27.01",",,,E","15.25",",,,E"
"SPE00120611","1991-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.5","E","0.3",",E","17",",E","8",",E","1",",E","0",",E","0",",E","0",",E","8",",E","0",",E","19911024",",,E","19911026",",,E","19911004",",,E","1.5",",E,24,","34.9",",,E,26,","25.5",",E,04,","167.8","E","144.8",",E","115.2",",,,E","13.67",",E","18.55",",,,E","8.79",",,,E"
"SPE00120611","1991-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.7","E","0.2",",E","15",",E","12",",E","2",",E","0",",E","1",",E","0",",E","3",",E","0",",E","19911124",",,E","19911120",",,E","19911103","+,,E","-0.5",",E,24,","33.6",",,E,20,","22.8",",E,03,+","356.2","E","188.4",",E","154.1",",,,E","12.06",",E","16.05",",,,E","8.07",",,,E"
"SPE00120611","1991-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.7","E","0.0",",E","7",",E","1",",E","0",",E","0",",E","6",",E","0",",E","0",",E","0",",E","19911227",",,E","19911218",",,E","19911205",",,E","-3.2",",E,27,","8.8",",,E,18,","17.5",",E,05,","645.3","E","289.1",",E","15.7",",,,E","9.01",",E","13.95",",,,E","4.06",",,,E"
"SPE00120611","1992-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","9",",E","4",",E","0",",E","0",",E","9",",E","0",",E","0",",E","0",",E","19920129",",,E","19920120",",,E","19920108",",,E","-3.0",",E,29,","10.0",",,E,20,","20.6",",E,08,","999.3","E","354.0",",E","33.4",",,,E","6.91",",E","11.27",",,,E","2.55",",,,E"
"SPE00120611","1992-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","6",",E","2",",E","0",",E","0",",E","7",",E","0",",E","0",",E","0",",E","19920222",",,E","19920212",",,E","19920211",",,E","-2.1",",E,22,","13.9",",,E,12,","20.7",",E,11,","1267.2","E","267.9",",E","22.0",",,,E","9.10",",E","14.96",",,,E","3.24",",,,E"
"SPE00120611","1992-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","13",",E","10",",E","1",",E","0",",E","0",",E","0",",E","1",",E","0",",E","19920330",",,E","19920324",",,E","19920320",",,E","1.8",",E,30,","35.4",",,E,24,","27.3",",E,20,","1519.8","E","252.6",",E","108.0",",,,E","10.18",",E","15.33",",,,E","5.04",",,,E"
"SPE00120611","1992-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","11",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19920412",",,E","19920417",",,E","19920420",",,E","2.8",",E,12,","10.0",",,E,17,","23.8",",E,20,","1715.8","E","196.0",",E","67.7",",,,E","11.80",",E","16.72",",,,E","6.88",",,,E"
"SPE00120611","1992-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","34.4","E","34.4",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","19",",E","3",",E","19920505",",,E","19920501",",,E","19920516",",,E","4.9",",E,05,","23.4",",,E,01,","34.8",",E,16,","1789.5","E","73.7",",E","38.9",",,,E","17.07",",E","23.64",",,,E","10.49",",,,E"
"SPE00120611","1992-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","44.9","E","10.5",",E","14",",E","11",",E","2",",E","0",",E","0",",E","0",",E","9",",E","0",",E","19920612",",,E","19920622",",,E","19920628",",,E","6.0",",E,12,","68.6",",,E,22,","31.6",",E,28,","1878.3","E","88.8",",E","162.0",",,,E","15.72",",E","20.41",",,,E","11.03",",,,E"
"SPE00120611","1992-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","122.9","E","78.0",",E","12",",E","8",",E","0",",E","0",",E","0",",E","0",",E","24",",E","4",",E","19920711",",,E","19920705",",,E","19920730","+,,E","10.0",",E,11,","15.6",",,E,05,","35.0",",E,30,+","11.8","E","11.8",",E","54.9",",,,E","20.47",",E","25.47",",,,E","15.47",",,,E"
"SPE00120611","1992-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","209.3","E","86.4",",E","9",",E","7",",E","2",",E","0",",E","0",",E","0",",E","30",",E","2",",E","19920831",",,E","19920830",",,E","19920827",",,E","10.7",",E,31,","36.5",",,E,30,","35.1",",E,27,","16.8","E","5.0",",E","105.9",",,,E","20.96",",E","26.64",",,,E","15.28",",,,E"
"SPE00120611","1992-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","20.4",",E","12",",E","6",",E","2",",E","0",",E","0",",E","0",",E","20",",E","1",",E","19920924",",,E","19920927",",,E","19920916",",,E","9.2",",E,24,","44.9",",,E,27,","34.2",",E,16,","52.3","E","35.5",",E","100.2",",,,E","17.83",",E","23.33",",,,E","12.32",",,,E"
"SPE00120611","1992-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","24",",E","18",",E","5",",E","0",",E","0",",E","0",",E","1",",E","0",",E","19921018",",,E","19921006",",,E","19921001",",,E","4.1",",E,18,","84.6",",,E,06,","23.3",",E,01,","214.9","E","162.6",",E","432.2",",,,E","13.09",",E","16.51",",,,E","9.66",",,,E"
"SPE00120611","1992-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","11",",E","7",",E","1",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19921122",",,E","19921117",",,E","19921123",",,E","4.8",",E,22,","29.7",",,E,17,","24.3",",E,23,","336.7","E","121.8",",E","92.1",",,,E","14.27",",E","18.49",",,,E","10.05",",,,E"
"SPE00120611","1992-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","10",",E","9",",E","1",",E","0",",E","1",",E","0",",E","1",",E","0",",E","19921231",",,E","19921208",",,E","19921202",",,E","-1.7",",E,31,","26.9",",,E,08,","21.8",",E,02,","582.5","E","245.8",",E","132.3",",,,E","10.40",",E","14.14",",,,E","6.67",",,,E"
"SPE00120611","1993-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","2",",E","1",",E","0",",E","0",",E","1",",E","0",",E","1",",E","0",",E","19930124",",,E","19930125",",,E","19930113",",,E","-0.2",",E,24,","6.1",",,E,25,","21.6",",E,13,","839.3","E","256.8",",E","6.4",",,,E","10.05",",E","15.68",",,,E","4.42",",,,E"
"SPE00120611","1993-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","4",",E","4",",E","0",",E","0",",E","4",",E","0",",E","0",",E","0",",E","19930225",",,E","19930226",",,E","19930209",",,E","-5.7",",E,25,","21.0",",,E,26,","19.7",",E,09,","1126.1","E","286.8",",E","53.6",",,,E","8.09",",E","13.61",",,,E","2.57",",,,E"
"SPE00120611","1993-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","9",",E","4",",E","0",",E","0",",E","4",",E","0",",E","5",",E","0",",E","19930327","+,,E","19930301",",,E","19930317",",,E","-1.6",",E,27,+","22.9",",,E,01,","25.4",",E,17,","1355.0","E","228.9",",E","55.7",",,,E","10.95",",E","16.46",",,,E","5.44",",,,E"
"SPE00120611","1993-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.8","E","0.8",",E","17",",E","13",",E","1",",E","0",",E","0",",E","0",",E","5",",E","0",",E","19930418",",,E","19930425",",,E","19930420",",,E","2.8",",E,18,","66.9",",,E,25,","27.6",",E,20,","1541.7","E","186.7",",E","194.1",",,,E","12.14",",E","17.55",",,,E","6.72",",,,E"
"SPE00120611","1993-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","8.2","E","7.4",",E","13",",E","6",",E","0",",E","0",",E","0",",E","0",",E","17",",E","0",",E","19930521",",,E","19930519",",,E","19930529",",,E","4.5",",E,21,","11.4",",,E,19,","29.6",",E,29,","1630.4","E","88.7",",E","44.3",",,,E","15.71",",E","21.19",",,,E","10.23",",,,E"
"SPE00120611","1993-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","30.9","E","22.7",",E","13",",E","7",",E","0",",E","0",",E","0",",E","0",",E","20",",E","1",",E","19930603",",,E","19930622",",,E","19930618",",,E","8.7",",E,03,","19.8",",,E,22,","33.3",",E,18,","1658.5","E","28.1",",E","68.1",",,,E","18.15",",E","22.88",",,,E","13.42",",,,E"
"SPE00120611","1993-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","59.3","E","28.4",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","24",",E","1",",E","19930713",",,E","19930701",",,E","19930724",",,E","9.5",",E,13,","20.3",",,E,01,","33.6",",E,24,","20.0","E","20.0",",E","79.1",",,,E","18.60",",E","23.42",",,,E","13.79",",,,E"
"SPE00120611","1993-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","133.5","E","74.2",",E","9",",E","6",",E","1",",E","0",",E","0",",E","0",",E","26",",E","5",",E","19930830",",,E","19930826",",,E","19930821",",,E","8.9",",E,30,","56.0",",,E,26,","35.7",",E,21,","35.1","E","15.1",",E","111.4",",,,E","20.24",",E","25.58",",,,E","14.90",",,,E"
"SPE00120611","1993-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","150.9","E","17.4",",E","15",",E","10",",E","0",",E","0",",E","0",",E","0",",E","18",",E","0",",E","19930930",",,E","19930921",",,E","19930919",",,E","8.5",",E,30,","16.7",",,E,21,","28.2",",E,19,","82.8","E","47.7",",E","86.6",",,,E","17.32",",E","22.23",",,,E","12.41",",,,E"
"SPE00120611","1993-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","153.6","E","2.7",",E","17",",E","10",",E","0",",E","0",",E","0",",E","0",",E","5",",E","0",",E","19931027",",,E","19931002",",,E","19931010",",,E","4.0",",E,27,","17.2",",,E,02,","25.3",",E,10,","215.8","E","133.0",",E","83.9",",,,E","14.13",",E","18.06",",,,E","10.19",",,,E"
"SPE00120611","1993-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","153.6","E","0.0",",E","11",",E","6",",E","0",",E","0",",E","2",",E","0",",E","1",",E","0",",E","19931116",",,E","19931106",",,E","19931101",",,E","-0.5",",E,16,","24.6",",,E,06,","22.1",",E,01,","448.3","E","232.5",",E","74.4",",,,E","10.58",",E","15.83",",,,E","5.33",",,,E"
"SPE00120611","1993-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","153.6","E","0.0",",E","20",",E","14",",E","3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","19931213",",,E","19931225",",,E","19931220",",,E","3.0",",E,13,","56.0",",,E,25,","20.6",",E,20,","680.1","E","231.8",",E","208.9",",,,E","10.85",",E","14.62",",,,E","7.09",",,,E"
"SPE00120611","1994-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","12",",E","0",",E","0",",E","2",",E","0",",E","0",",E","0",",E","19940119",",,E","19940116",",,E","19940112",",,E","-4.0",",E,19,","16.5",",,E,16,","19.8",",E,12,","973.6","E","293.5",",E","89.1",",,,E","8.86",",E","13.05",",,,E","4.68",",,,E"
"SPE00120611","1994-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.5","E","1.5",",E","14",",E","9",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","19940206",",,E","19940207",",,E","19940226",",,E","0.3",",E,06,","18.8",",,E,07,","25.4",",E,26,","1200.9","E","227.3",",E","79.6",",,,E","10.27",",E","15.38",",,,E","5.16",",,,E"
"SPE00120611","1994-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.5","E","0.0",",E","10",",E","4",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","19940308",",,E","19940305",",,E","19940330",",,E","2.2",",E,08,","14.3",",,E,05,","23.1",",E,30,","1390.5","E","189.6",",E","40.5",",,,E","12.22",",E","17.48",",,,E","6.95",",,,E"
"SPE00120611","1994-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","2.1","E","0.6",",E","19",",E","13",",E","2",",E","0",",E","0",",E","0",",E","7",",E","0",",E","19940416",",,E","19940409",",,E","19940429",",,E","2.7",",E,16,","55.6",",,E,09,","25.9",",E,29,","1599.5","E","209.0",",E","220.0",",,,E","11.39",",E","15.84",",,,E","6.93",",,,E"
"SPE00120611","1994-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","5.0","E","2.9",",E","11",",E","8",",E","0",",E","0",",E","0",",E","0",",E","17",",E","0",",E","19940512",",,E","19940507",",,E","19940525",",,E","5.4",",E,12,","23.0",",,E,07,","27.6",",E,25,","1680.0","E","80.5",",E","95.7",",,,E","15.83",",E","21.15",",,,E","10.51",",,,E"
"SPE00120611","1994-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","33.6","E","28.6",",E","7",",E","6",",E","0",",E","0",",E","0",",E","0",",E","21",",E","1",",E","19940610",",,E","19940625",",,E","19940623",",,E","8.4",",E,10,","14.8",",,E,25,","36.0",",E,23,","1714.6","E","34.6",",E","55.2",",,,E","18.13",",E","23.88",",,,E","12.39",",,,E"
"SPE00120611","1994-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","125.8","E","92.2",",E","13",",E","5",",E","1",",E","0",",E","0",",E","0",",E","29",",E","1",",E","19940708",",,E","19940730",",,E","19940716",",,E","12.3",",E,08,","43.3",",,E,30,","33.5",",E,16,","0.0","E","0.0",",E","70.3",",,,E","21.31",",E","25.69",",,,E","16.92",",,,E"
"SPE00120611","1994-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","223.5","E","97.7",",E","9",",E","3",",E","0",",E","0",",E","0",",E","0",",E","30",",E","1",",E","19940814",",,E","19940804",",,E","19940802",",,E","13.5",",E,14,","19.0",",,E,04,","33.1",",E,02,","1.7","E","1.7",",E","46.2",",,,E","21.43",",E","26.08",",,,E","16.77",",,,E"
"SPE00120611","1994-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","242.3","E","18.8",",E","20",",E","14",",E","3",",E","0",",E","0",",E","0",",E","16",",E","1",",E","19940919",",,E","19940920",",,E","19940911",",,E","6.9",",E,19,","44.7",",,E,20,","32.5",",E,11,","46.6","E","44.9",",E","199.7",",,,E","17.46",",E","21.91",",,,E","13.01",",,,E"
"SPE00120611","1994-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","250.4","E","8.1",",E","12",",E","10",",E","1",",E","0",",E","0",",E","0",",E","12",",E","0",",E","19941027","+,,E","19941015",",,E","19941011",",,E","5.6",",E,27,+","43.9",",,E,15,","26.1",",E,11,","127.6","E","81.0",",E","118.0",",,,E","15.98",",E","20.49",",,,E","11.48",",,,E"
"SPE00120611","1994-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","251.4","E","1.0",",E","10",",E","10",",E","1",",E","0",",E","0",",E","0",",E","7",",E","0",",E","19941106",",,E","19941104",",,E","19941115",",,E","6.5",",E,06,","37.1",",,E,04,","22.9",",E,15,","249.6","E","122.0",",E","108.3",",,,E","14.30",",E","18.80",",,,E","9.80",",,,E"
"SPE00120611","1994-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","251.4","E","0.0",",E","12",",E","9",",E","2",",E","0",",E","0",",E","0",",E","2",",E","0",",E","19941217",",,E","19941231",",,E","19941204","+,,E","3.2",",E,17,","36.8",",,E,31,","21.1",",E,04,+","474.8","E","225.2",",E","135.5",",,,E","11.07",",E","14.56",",,,E","7.57",",,,E"
